Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4500000.0,(66),3529240.0,6041400.0,(0),3.77899,(62),none
1,15000.0,(65),1604.76,69375.0,(1),8.35291,(4),none
2,780.03,(29),1577.93,81.279,(4),3.58066,(65),none
3,65.5166,(0),1005.02,70.0353,(6),5.75974,(36),none
4,1103.5,(35),957.979,95.04,(3),4.19463,(60),none
5,1242.71,(39),674.358,49.66,(11),3.56492,(66),none
6,1528.21,(50),382.521,43.98,(15),4.40763,(57),none
7,669.148,(26),338.165,19.435,(37),3.99489,(61),none
8,501.875,(17),296.394,44.882,(14),4.20969,(59),none
9,1695.29,(54),256.885,65.31,(8),4.7019,(55),none
10,806.749,(30),240.151,18.741,(38),8.30355,(5),none
11,550.488,(21),224.073,7.196,(56),3.70933,(63),none
12,691.9,(27),217.107,14.661,(47),8.48313,(3),none
13,566.364,(22),215.62,6.569,(59),16.274,(0),none
14,1172.96,(37),193.208,38.29,(17),5.04365,(49),none
15,1592.6,(52),184.509,37.14,(18),4.98681,(51),none
16,281.61,(10),179.389,15.526,(43),5.00526,(50),none
17,1267.39,(40),175.483,16.96,(42),6.99066,(11),none
18,859.34,(31),173.94,49.135,(12),5.99705,(32),none
19,453.434,(16),169.389,56.603,(10),5.38987,(44),none
20,308.957,(11),158.583,23.339,(29),5.84429,(34),none
21,1130.25,(36),146.663,20.21,(34),5.79469,(35),none
22,392.93,(15),117.111,13.497,(48),4.74192,(54),none
23,1421.65,(47),116.191,22.76,(31),4.97261,(52),none
24,1004.79,(34),110.553,29.012,(20),5.25184,(47),none
25,1927.49,(62),97.6961,22.48,(33),4.29546,(58),none
26,1360.96,(44),94.9709,26.36,(26),5.56325,(42),none
27,78.511,(1),94.2719,7.3656,(55),6.89042,(12),none
28,1551.27,(51),78.0119,15.06,(46),7.58061,(7),none
29,1708.49,(55),68.1727,8.9,(53),5.72347,(37),none
30,1314.17,(42),67.1946,20.07,(35),6.06064,(28),none
31,1735.58,(56),64.7371,22.66,(32),7.13766,(8),none
32,264.412,(9),62.6379,17.719,(41),5.1386,(48),none
33,525.988,(18),56.9555,19.786,(36),4.79817,(53),none
34,1623.95,(53),56.5403,26.61,(25),6.75591,(13),none
35,899.824,(32),50.5233,38.733,(16),6.44282,(19),none
36,1448.24,(48),47.566,22.93,(30),6.52615,(18),none
37,1289.98,(41),46.7144,18.25,(39),6.37119,(20),none
38,1937.02,(63),41.0043,4.81,(60),6.73426,(14),none
39,1784.95,(57),36.925,48.37,(13),6.54231,(17),none
40,650.438,(25),35.0402,66.341,(7),5.29459,(46),none
41,967.724,(33),33.4909,64.852,(9),6.03912,(29),none
42,1328.3,(43),31.5082,11.47,(52),7.01109,(10),none
43,375.747,(14),27.8494,25.248,(27),5.38716,(45),none
44,344.88,(13),27.8072,28.617,(21),5.68411,(40),none
45,1895.29,(61),27.4488,27.18,(23),6.00374,(31),none
46,204.05,(5),27.4193,70.901,(5),5.71694,(38),none
47,1190.7,(38),25.5841,13.49,(49),6.29465,(23),none
48,1828.8,(58),15.5272,35.28,(19),6.35487,(21),none
49,1372.18,(45),13.908,7.06,(57),7.0446,(9),none
50,318.454,(12),11.737,6.78,(58),6.11639,(25),none
51,1480.07,(49),11.7089,26.96,(24),6.09019,(27),none
52,1393.04,(46),9.88675,18.01,(40),6.32703,(22),none
53,220.75,(6),9.4321,15.277,(45),5.65728,(41),none
54,545.483,(20),8.99995,11.505,(51),3.6172,(64),none
55,106.237,(2),8.65578,28.1883,(22),6.10791,(26),none
56,1857.84,(59),8.16371,23.67,(28),6.24546,(24),none
57,698.123,(28),5.72386,3.29,(63),7.75694,(6),none
58,243.328,(8),5.28019,12.268,(50),5.52633,(43),none
59,130.903,(4),4.39818,7.676,(54),5.9899,(33),none
60,231.061,(7),3.19432,3.852,(62),5.69067,(39),none
61,123.245,(3),3.102,15.454,(44),6.00858,(30),none
62,576.691,(24),2.82178,3.985,(61),9.06906,(2),none
63,570.201,(23),2.67891,1.709,(66),12.0689,(1),none
64,531.044,(19),2.13421,3.014,(64),4.60889,(56),none
65,1867.94,(60),1.8107,2.2,(65),6.65485,(16),none
66,1996.72,(64),0.0,179.96,(2),6.69844,(15),none
