Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,600000.0,(158),5671680.0,883000.0,(1),6.86841,(151),none
1,8000000.0,(159),1905140.0,10000000.0,(0),4.54753,(157),none
2,0.563344,(1),3173.39,0.600031,(141),556.571,(2),none
3,0.0224962,(0),1954.61,0.0496856,(159),40488.5,(0),none
4,3.44215,(2),1471.13,3.69143,(30),17.9847,(80),none
5,280.537,(98),1307.47,9.146,(3),6.13828,(154),none
6,54.8297,(24),754.061,4.8527,(19),8.65408,(143),none
7,11.0847,(5),737.287,2.6179,(47),14.4016,(98),none
8,42.5647,(19),691.946,2.2169,(63),48.9365,(34),none
9,7.22234,(4),642.31,2.08856,(69),20.0293,(72),none
10,24.8587,(11),478.144,1.4957,(87),144.272,(12),none
11,138.205,(57),461.987,3.472,(32),31.823,(47),none
12,182.043,(71),459.71,3.771,(28),23.6337,(64),none
13,36.5336,(17),429.13,5.503,(11),3.87273,(159),none
14,253.833,(91),418.982,5.412,(13),74.1551,(23),none
15,58.3706,(25),415.514,1.519,(85),34.2318,(44),none
16,63.5967,(28),409.758,1.8689,(76),24.8135,(62),none
17,93.9392,(40),405.164,2.3111,(61),29.6924,(51),none
18,20.2702,(9),367.882,5.4,(14),4.50437,(158),none
19,131.107,(56),358.679,2.593,(48),13.965,(102),none
20,103.554,(45),354.713,2.158,(65),27.1469,(55),none
21,420.333,(136),346.722,14.68,(2),9.95653,(136),none
22,67.2206,(29),341.271,2.623,(45),16.5129,(85),none
23,88.7429,(38),303.568,2.1336,(66),16.2689,(87),none
24,97.376,(42),284.796,0.9854,(119),168.373,(11),none
25,24.2152,(10),282.816,1.47,(91),25.2272,(60),none
26,13.3152,(6),278.099,2.404,(57),10.6493,(130),none
27,69.2319,(30),261.231,1.5562,(84),34.4814,(43),none
28,5.85515,(3),241.25,1.16304,(109),26.5902,(57),none
29,187.199,(72),234.381,1.621,(83),71.9492,(24),none
30,251.995,(90),224.318,5.359,(15),6.64274,(153),none
31,209.79,(79),221.123,5.667,(10),13.5222,(107),none
32,74.1548,(33),216.441,0.8444,(127),105.646,(15),none
33,32.6557,(16),205.471,2.4486,(55),7.70757,(147),none
34,48.2931,(21),204.87,3.5937,(31),9.97811,(135),none
35,354.293,(124),203.9,5.444,(12),9.08291,(139),none
36,82.2388,(36),189.766,5.9392,(8),7.32142,(149),none
37,153.391,(63),185.46,4.109,(24),14.4262,(97),none
38,91.5356,(39),173.443,0.5935,(142),246.025,(8),none
39,40.7585,(18),155.335,0.5424,(148),104.022,(16),none
40,257.142,(92),151.461,2.363,(58),20.2432,(70),none
41,480.951,(149),149.611,8.798,(4),8.84782,(140),none
42,329.631,(117),147.776,2.689,(42),15.7394,(92),none
43,383.683,(130),147.113,7.804,(6),14.2355,(99),none
44,242.729,(88),142.482,2.754,(41),5.68314,(156),none
45,365.681,(127),138.757,4.612,(21),12.5104,(116),none
46,166.352,(66),133.572,8.263,(5),10.7894,(129),none
47,395.044,(133),130.871,5.077,(16),11.3146,(123),none
48,146.174,(61),128.98,0.806,(131),78.4697,(21),none
49,98.996,(43),126.762,0.5893,(143),176.745,(10),none
50,86.0038,(37),121.37,2.8229,(39),7.20956,(150),none
51,60.504,(26),116.596,0.5715,(145),106.137,(14),none
52,264.595,(95),115.873,1.307,(98),48.744,(35),none
53,373.176,(129),115.125,2.362,(59),18.7328,(77),none
54,224.047,(82),114.834,5.881,(9),6.74826,(152),none
55,327.655,(116),114.752,2.543,(50),194.56,(9),none
56,148.852,(62),111.471,1.282,(99),58.9593,(28),none
57,129.013,(55),111.385,3.818,(27),8.83717,(141),none
58,246.548,(89),109.316,2.129,(67),16.0379,(90),none
59,514.431,(156),108.988,3.747,(29),11.264,(125),none
60,71.6113,(31),108.027,0.6834,(138),89.4234,(19),none
61,191.841,(73),107.598,3.468,(33),18.0839,(78),none
62,44.7957,(20),103.756,0.2971,(156),453.605,(4),none
63,113.974,(50),99.3327,2.846,(38),14.1674,(100),none
64,101.135,(44),93.245,1.188,(107),68.0177,(26),none
