Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1000000.0,(22),11328600.0,2219020.0,(1),6.15838,(22),none
1,9500000.0,(23),2104610.0,9601530.0,(0),4.79028,(23),none
2,7.71282,(1),978.092,1.84375,(15),47.0732,(7),none
3,16.4973,(3),791.754,7.7245,(3),18.9268,(13),none
4,3.125,(0),619.204,6.40111,(4),18.2299,(15),none
5,9.77206,(2),594.126,0.9806,(18),124.35,(2),none
6,20.5055,(4),412.165,2.8516,(10),25.0554,(9),none
7,59.0212,(15),408.507,4.9069,(8),18.324,(14),none
8,47.6057,(12),391.887,6.2239,(5),13.4969,(21),none
9,73.2443,(20),244.005,2.1615,(13),17.1605,(18),none
10,53.3626,(14),193.347,2.6531,(11),20.4216,(11),none
11,62.5801,(16),163.175,2.3044,(12),24.9498,(10),none
12,76.1033,(21),147.771,5.0646,(7),129.769,(0),none
13,25.736,(6),141.507,3.8133,(9),19.458,(12),none
14,37.5144,(9),129.625,7.8513,(2),16.224,(19),none
15,29.9448,(8),100.373,1.4312,(16),31.69,(8),none
16,71.0608,(19),97.5453,5.4823,(6),15.6715,(20),none
17,27.9799,(7),89.6541,0.5461,(20),77.4721,(5),none
18,64.4177,(17),54.379,0.5847,(19),54.8128,(6),none
19,22.7504,(5),51.2116,0.4424,(21),79.4303,(4),none
20,51.1638,(13),46.1128,0.4369,(22),105.375,(3),none
21,40.9051,(10),33.6701,1.9274,(14),17.4521,(17),none
22,65.447,(18),17.124,0.2725,(23),127.889,(1),none
23,42.5578,(11),16.9036,1.0541,(17),17.7402,(16),none
