Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,400000.0,(120),4297730.0,983000.0,(1),6.72037,(120),['63-Eu-153_n-tot']
1,7554760.0,(121),1907350.0,7076100.0,(0),4.68893,(121),['63-Eu-153_n-tot']
2,0.20354,(0),3298.65,0.252167,(74),1571.66,(1),['63-Eu-153_n-tot']
3,0.727025,(2),157.996,0.242647,(78),609.471,(5),['63-Eu-151_n-tot']
4,17.6455,(35),129.185,1.1749,(7),355.768,(9),['63-Eu-153_n-tot']
5,8.35637,(19),87.3306,1.22211,(5),30.569,(118),['63-Eu-151_n-tot']
6,25.8826,(48),81.2458,0.8801,(14),65.2934,(98),['63-Eu-153_n-tot']
7,66.5734,(95),64.4758,3.7782,(2),104.705,(57),['63-Eu-151_n-tot']
8,2.92871,(8),62.6206,0.4031,(48),132.955,(37),['63-Eu-151_n-tot']
9,16.556,(33),59.8685,0.8857,(12),74.3904,(93),['63-Eu-153_n-tot']
10,95.1758,(116),57.5864,1.9394,(3),93.9251,(71),['63-Eu-151_n-tot']
11,25.4598,(47),56.6182,0.85,(18),161.183,(25),['63-Eu-153_n-tot']
12,40.5253,(68),50.2755,0.7454,(21),36.3412,(117),['63-Eu-151_n-tot']
13,51.3174,(80),48.633,0.6401,(23),63.0889,(99),['63-Eu-151_n-tot']
14,2.43901,(7),48.4752,0.51069,(35),102.583,(60),['63-Eu-153_n-tot']
15,16.9377,(34),48.4684,0.8632,(17),51.3863,(107),['63-Eu-153_n-tot']
16,18.262,(36),46.4408,0.875,(16),41.0687,(115),['63-Eu-151_n-tot']
17,1.50071,(5),40.5878,0.36814,(56),350.171,(10),['63-Eu-153_n-tot']
18,41.907,(69),35.3011,0.4317,(46),86.2312,(81),['63-Eu-151_n-tot']
19,13.3405,(27),34.6391,0.6036,(27),41.9658,(112),['63-Eu-153_n-tot']
20,38.0173,(65),32.3131,0.7905,(20),208.441,(19),['63-Eu-151_n-tot']
21,92.0854,(115),29.5278,1.3284,(4),93.8966,(73),['63-Eu-151_n-tot']
22,43.9188,(72),28.8267,0.6109,(26),42.8959,(110),['63-Eu-153_n-tot']
23,3.57699,(9),28.7426,0.14931,(103),852.899,(4),['63-Eu-151_n-tot']
24,82.4372,(108),27.2443,1.167,(8),102.304,(61),['63-Eu-151_n-tot']
25,47.9684,(77),26.1275,0.5824,(28),42.7905,(111),['63-Eu-151_n-tot']
26,53.05,(82),24.5739,0.4713,(42),93.1338,(74),['63-Eu-151_n-tot']
27,57.9217,(88),24.1507,0.511,(34),60.3025,(101),['63-Eu-151_n-tot']
28,15.6947,(32),23.3997,0.4869,(40),109.002,(52),['63-Eu-151_n-tot']
29,15.4143,(31),23.3748,0.4609,(43),196.722,(21),['63-Eu-151_n-tot']
30,36.4547,(63),21.816,0.3453,(60),87.0546,(79),['63-Eu-153_n-tot']
31,99.5984,(119),21.7789,0.9377,(9),96.0929,(69),['63-Eu-151_n-tot']
32,46.8075,(76),20.1408,0.3043,(67),107.576,(54),['63-Eu-151_n-tot']
33,32.8473,(58),19.2854,0.3813,(54),118.887,(45),['63-Eu-153_n-tot']
34,56.6766,(87),18.6816,0.4999,(36),107.629,(53),['63-Eu-151_n-tot']
35,45.9576,(75),18.6632,0.4955,(37),83.2177,(84),['63-Eu-151_n-tot']
36,6.95727,(17),18.2004,0.25627,(72),146.682,(30),['63-Eu-151_n-tot']
37,59.4009,(90),17.5936,0.5524,(31),41.8203,(113),['63-Eu-153_n-tot']
38,24.175,(45),17.4001,0.2967,(70),96.3402,(68),['63-Eu-151_n-tot']
39,85.0274,(110),16.7672,0.8802,(13),100.53,(62),['63-Eu-151_n-tot']
40,31.2454,(56),16.3397,0.4235,(47),58.0504,(102),['63-Eu-153_n-tot']
41,49.9854,(79),16.1696,0.3852,(53),226.166,(16),['63-Eu-151_n-tot']
