Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4980100.0,(1818),429997.0,8023900.0,(2),3.564,(923),none
1,273300.0,(183),99893.7,13700.0,(637),5.2506,(182),none
2,5412.26,(2),95240.4,2092.98,(1638),78.8906,(3),none
3,252500.0,(132),81338.8,9380.0,(905),5.3684,(159),none
4,253000.0,(134),81338.8,9380.0,(906),4.3359,(362),none
5,253200.0,(135),81338.8,9380.0,(907),3.8558,(590),none
6,254000.0,(138),81338.8,9380.0,(908),3.0108,(1276),none
7,254400.0,(139),81338.8,9380.0,(909),2.9832,(1290),none
8,100640.0,(63),76409.8,19944.5,(450),0.7143,(1808),none
9,166360.0,(105),76221.5,19370.0,(473),9.816,(32),none
10,167840.0,(107),76221.5,19370.0,(474),9.391,(34),none
11,1642500.0,(1270),76137.3,47300.0,(92),3.9617,(501),none
12,100990.0,(64),75386.5,19929.9,(451),0.9395,(1784),none
13,101870.0,(66),74271.6,19909.3,(453),0.981,(1782),none
14,101510.0,(65),71810.3,19922.6,(452),0.7756,(1803),none
15,344270.0,(366),71361.0,14090.0,(625),2.0165,(1611),none
16,102400.0,(67),70549.1,19896.0,(454),1.031,(1779),none
17,149050.0,(100),70453.8,11340.0,(787),1.475,(1726),none
18,150620.0,(101),70453.8,11340.0,(788),0.4749,(1814),none
19,111910.0,(79),69645.5,19709.8,(466),6.598,(78),none
20,252800.0,(133),66347.4,8760.0,(937),2.5305,(1463),none
21,59134.1,(34),57984.0,7949.9,(1034),0.0576086,(1818),none
22,253470.0,(136),57621.8,8060.0,(1026),2.2059,(1561),none
23,253600.0,(137),57621.8,8060.0,(1027),3.6366,(852),none
24,170480.0,(108),57484.5,15190.0,(593),2.913,(1325),none
25,113550.0,(80),54492.0,18710.0,(482),8.013,(44),none
26,115020.0,(81),54492.0,18710.0,(483),9.934,(31),none
27,116950.0,(82),54492.0,18710.0,(484),8.837,(36),none
28,1837900.0,(1324),53665.1,47300.0,(93),3.2311,(1165),none
29,1839500.0,(1325),53665.1,47300.0,(94),3.3198,(1112),none
30,1841500.0,(1326),53665.1,47300.0,(95),3.0293,(1263),none
31,1843500.0,(1327),53665.1,47300.0,(96),3.0951,(1229),none
32,1846300.0,(1328),53665.1,47300.0,(97),3.4212,(1042),none
33,1848300.0,(1329),53665.1,47300.0,(98),3.3757,(1081),none
34,1850300.0,(1330),53665.1,47300.0,(99),3.2163,(1171),none
35,265200.0,(166),53006.0,8270.0,(1006),1.3337,(1746),none
36,265800.0,(167),53006.0,8270.0,(1007),1.0344,(1776),none
37,266200.0,(168),53006.0,8270.0,(1008),0.88486,(1795),none
38,266400.0,(169),53006.0,8270.0,(1009),1.0142,(1781),none
