Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,2690.19,(0),26528.4,115.99,(3),973.577,(0),none
1,6815.58,(5),25546.9,263.32,(2),390.205,(3),none
2,46870.0,(20),20034.4,503.8,(0),116.782,(18),none
3,23127.5,(14),12259.9,366.4,(1),114.772,(19),none
4,4640.56,(2),8964.69,58.14,(10),546.664,(2),none
5,17132.0,(13),4958.43,99.8,(6),263.724,(4),none
6,4121.2,(1),4949.5,25.32,(16),807.614,(1),none
7,35961.0,(18),3684.99,114.6,(4),140.981,(14),none
8,14427.0,(12),3180.97,85.0,(7),167.53,(9),none
9,30932.0,(16),2489.39,74.7,(9),135.964,(15),none
10,32490.0,(17),2358.23,74.8,(8),125.697,(16),none
11,41200.0,(19),2285.92,102.8,(5),107.023,(20),none
12,28098.0,(15),2240.94,50.1,(11),154.465,(12),none
13,9137.6,(7),2135.21,43.03,(13),223.165,(5),none
14,12013.0,(10),1966.07,48.5,(12),183.721,(8),none
15,8845.0,(6),1501.49,27.73,(15),191.781,(7),none
16,9821.0,(8),1010.85,28.16,(14),163.335,(11),none
17,6638.9,(4),977.965,12.67,(20),203.247,(6),none
18,11943.0,(9),884.933,19.7,(19),142.495,(13),none
19,13065.0,(11),866.692,25.3,(17),119.697,(17),none
20,5045.7,(3),733.057,20.87,(18),167.423,(10),none
