Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,10.6667,(1),3398.0,9.69014,(58),2.85363,(22),none
1,0.875,(0),2069.07,3.6045,(133),26.2733,(6),none
2,76.9385,(11),419.057,16.0492,(25),0.416473,(85),none
3,87.4508,(12),294.874,9.7269,(57),0.666844,(63),none
4,143.187,(20),278.113,15.67,(27),0.36752,(93),none
5,16.0624,(2),238.042,2.5462,(162),6.39955,(14),none
6,54.2976,(8),232.444,7.5384,(75),0.963213,(44),none
7,295.751,(37),197.192,6.908,(79),56.5977,(2),none
8,257.483,(32),181.655,6.822,(80),2.07111,(27),none
9,120.242,(17),156.793,8.359,(66),0.664513,(64),none
10,25.5328,(3),155.31,10.6816,(47),0.551645,(72),none
11,305.381,(38),137.998,19.936,(8),0.215659,(120),none
12,47.5804,(7),137.563,4.9441,(110),1.21634,(38),none
13,30.4873,(4),126.689,5.1469,(107),0.857773,(49),none
14,184.183,(23),125.383,41.27,(1),0.076522,(165),none
15,244.551,(30),121.122,5.549,(100),2.5343,(24),none
16,431.773,(51),115.367,21.975,(5),0.211784,(121),none
17,410.669,(49),111.22,3.98,(126),6.29853,(15),none
18,63.6443,(10),92.6289,1.9484,(174),7.46276,(12),none
19,277.096,(34),91.5202,7.939,(71),0.621444,(68),none
20,339.83,(41),91.4128,11.351,(41),0.318296,(104),none
21,61.5228,(9),88.4616,3.0715,(154),2.96089,(21),none
22,401.016,(48),85.0789,6.216,(87),1.17336,(39),none
23,40.5859,(6),79.9043,6.4313,(82),0.713471,(57),none
24,36.6858,(5),77.4506,2.0715,(173),3.07571,(19),none
25,158.51,(21),74.4513,5.777,(96),0.790961,(53),none
26,568.227,(63),69.4628,5.711,(98),1.14289,(40),none
27,285.274,(35),68.6418,3.554,(135),2.46345,(26),none
28,219.05,(26),67.5708,8.077,(68),0.413571,(86),none
29,559.397,(62),65.266,6.283,(85),0.88781,(47),none
30,267.29,(33),62.9307,11.699,(39),0.457873,(82),none
31,1370.86,(145),59.0975,16.84,(23),0.266022,(113),none
32,351.069,(42),54.2,9.06,(63),0.329899,(101),none
33,533.851,(59),53.4262,20.576,(7),0.112386,(152),none
34,327.288,(40),53.4083,6.471,(81),0.644529,(65),none
35,1722.38,(174),52.4171,21.92,(6),0.127277,(146),none
36,292.6,(36),51.9753,5.835,(95),0.802745,(52),none
37,614.074,(69),47.4825,14.914,(29),0.151786,(142),none
38,322.376,(39),46.9848,3.302,(145),1.75701,(30),none
39,382.564,(46),46.5556,9.851,(53),0.335602,(98),none
40,132.79,(19),46.031,2.729,(158),1.38913,(34),none
41,514.184,(58),45.8382,4.692,(116),1.24624,(37),none
42,673.945,(75),45.784,2.184,(170),7.26872,(13),none
43,682.656,(76),44.7397,6.335,(83),0.703798,(59),none
44,1486.91,(156),43.5276,29.43,(2),0.0458316,(185),none
45,129.498,(18),42.3882,5.754,(97),0.582409,(71),none
46,231.092,(28),42.2718,9.368,(59),0.380684,(90),none
47,497.548,(57),40.716,16.932,(22),0.0904422,(156),none
48,1334.19,(143),39.7483,25.97,(3),0.0731257,(168),none
49,594.129,(67),38.7121,4.698,(115),0.888352,(46),none
50,602.765,(68),38.4738,5.916,(94),0.502643,(77),none
51,1918.21,(187),37.8512,11.93,(38),9.86643,(10),none
52,106.076,(15),37.6586,11.213,(43),0.31399,(105),none
53,94.9548,(13),37.5998,0.59,(186),29.272,(5),none
54,449.569,(52),36.1696,12.67,(35),0.122926,(147),none
55,210.535,(25),36.0601,2.959,(157),1.35449,(35),none
56,551.358,(61),35.989,4.925,(111),0.672809,(62),none
57,835.014,(93),35.7337,5.485,(101),0.600525,(70),none
58,998.391,(109),35.002,5.187,(105),0.894889,(45),none
59,919.188,(101),34.9459,19.562,(9),0.0568066,(176),none
60,1296.32,(140),33.5345,11.48,(40),0.16364,(140),none
61,1754.66,(175),33.0696,16.96,(21),0.112748,(151),none
62,720.702,(81),32.94,6.246,(86),0.499407,(78),none
63,1208.54,(132),30.9934,10.57,(48),0.197627,(127),none
64,1613.38,(165),30.8178,16.62,(24),0.088543,(159),none
65,395.625,(47),30.7164,7.536,(76),0.546624,(73),none
66,1008.9,(111),30.5447,3.36,(143),1.99064,(29),none
67,1019.57,(112),30.4923,8.05,(69),0.313549,(106),none
68,971.804,(106),30.3812,17.635,(18),0.116466,(150),none
69,1192.26,(130),29.8125,5.05,(108),0.722502,(56),none
70,627.189,(70),29.6816,4.008,(125),0.69935,(60),none
71,648.065,(72),29.3507,13.615,(32),0.131156,(145),none
72,240.579,(29),28.9064,3.56,(134),1.34079,(36),none
73,588.704,(66),28.8182,3.779,(130),1.67,(32),none
74,1440.47,(152),28.333,15.24,(28),0.143206,(143),none
75,845.377,(94),28.1979,5.583,(99),0.498771,(79),none
76,636.078,(71),27.5033,8.853,(65),0.178293,(136),none
77,1355.29,(144),27.0304,4.76,(114),1.06649,(42),none
78,815.681,(91),26.7006,17.019,(20),0.0672245,(172),none
