Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,0.172904,(0),1268.68,0.47832,(14),60511.2,(0),none
1,84.91,(2),758.935,1.689,(11),1340.86,(1),none
2,414.05,(9),361.574,3.014,(2),315.743,(5),none
3,192.85,(5),309.168,2.629,(5),348.715,(3),none
4,851.7,(14),274.577,4.256,(0),162.537,(10),none
5,261.07,(7),270.106,2.079,(8),311.722,(6),none
6,551.9,(13),263.392,3.225,(1),204.879,(8),none
7,215.23,(6),261.182,1.946,(9),336.779,(4),none
8,108.33,(3),258.79,1.661,(12),436.728,(2),none
9,501.0,(11),175.649,2.775,(3),151.27,(11),none
10,63.7,(1),143.536,1.24,(13),310.21,(7),none
11,158.76,(4),138.273,1.769,(10),198.438,(9),none
12,269.35,(8),132.485,2.144,(7),150.133,(12),none
13,432.01,(10),125.066,2.64,(4),113.744,(14),none
14,524.8,(12),117.555,2.351,(6),113.836,(13),none
