Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,80437.9,(1),148.963,148841.0,(0),7.18819e-06,(1),none
1,65193.0,(0),63.6245,68629.0,(1),7.55519e-06,(0),none
