Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,500000.0,(12),3021340.0,870000.0,(1),6.47686,(11),none
1,7000000.0,(13),1946440.0,9000000.0,(0),4.55766,(13),none
2,63.4249,(7),4849.01,33.2698,(4),8.12849,(9),none
3,105.682,(8),4278.79,39.9178,(3),5.64765,(12),none
4,163.783,(10),3827.14,48.969,(2),7.68478,(10),none
5,29.8284,(6),2346.96,9.9043,(6),14.5612,(7),none
6,19.8313,(5),969.605,4.5682,(9),21.657,(4),none
7,114.191,(9),954.454,5.532,(7),19.9609,(6),none
8,4.13411,(0),929.193,4.59511,(8),58.2639,(0),none
9,15.6774,(4),448.799,3.9124,(10),20.5801,(5),none
10,8.85397,(2),321.462,3.5723,(11),33.3238,(2),none
11,11.5727,(3),298.646,1.9838,(12),33.0241,(3),none
12,5.58952,(1),89.765,1.12902,(13),52.0007,(1),none
13,179.123,(11),0.0,31.004,(5),14.3738,(8),none
