Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,19306900.0,(979),20280800.0,30858200.0,(0),2.16831,(648),['24-Cr-52_n-tot']
1,6324460.0,(957),3347360.0,11896100.0,(2),3.39384,(299),['24-Cr-52_n-tot']
2,6390820.0,(958),3347360.0,11896100.0,(3),3.33903,(324),['24-Cr-52_n-tot']
3,6458240.0,(959),3347360.0,11896100.0,(4),3.36106,(317),['24-Cr-52_n-tot']
4,6480950.0,(960),3347360.0,11896100.0,(5),3.3907,(301),['24-Cr-52_n-tot']
5,6549800.0,(961),3347360.0,11896100.0,(6),3.33463,(327),['24-Cr-52_n-tot']
6,6655170.0,(962),3347360.0,11896100.0,(7),3.3272,(331),['24-Cr-52_n-tot']
7,6690860.0,(963),3347360.0,11896100.0,(8),3.45947,(275),['24-Cr-52_n-tot']
8,6775270.0,(964),3347360.0,11896100.0,(9),3.23664,(371),['24-Cr-52_n-tot']
9,6873710.0,(965),3347360.0,11896100.0,(10),3.36259,(316),['24-Cr-52_n-tot']
10,6923740.0,(966),3347360.0,11896100.0,(11),3.36669,(313),['24-Cr-52_n-tot']
11,7012620.0,(967),3347360.0,11896100.0,(12),3.37762,(308),['24-Cr-52_n-tot']
12,7231730.0,(968),3347360.0,11896100.0,(13),3.29153,(342),['24-Cr-52_n-tot']
13,7274890.0,(969),3347360.0,11896100.0,(14),3.31648,(336),['24-Cr-52_n-tot']
14,7384510.0,(970),3347360.0,11896100.0,(15),3.23367,(372),['24-Cr-52_n-tot']
15,7702060.0,(971),3347360.0,11896100.0,(16),3.21736,(375),['24-Cr-52_n-tot']
16,7821560.0,(972),3347360.0,11896100.0,(17),3.17443,(387),['24-Cr-52_n-tot']
17,7974890.0,(973),3347360.0,11896100.0,(18),3.22139,(373),['24-Cr-52_n-tot']
18,8395420.0,(974),3347360.0,11896100.0,(19),3.05064,(418),['24-Cr-52_n-tot']
19,8923540.0,(975),3347360.0,11896100.0,(20),3.00378,(432),['24-Cr-52_n-tot']
20,8997720.0,(976),3347360.0,11896100.0,(21),2.9494,(447),['24-Cr-52_n-tot']
21,9303940.0,(977),3347360.0,11896100.0,(22),2.92326,(455),['24-Cr-52_n-tot']
22,9462980.0,(978),3347360.0,11896100.0,(23),2.88332,(469),['24-Cr-52_n-tot']
23,6205460.0,(956),2252830.0,11992700.0,(1),3.49582,(259),['24-Cr-52_n-tot']
24,5459350.0,(942),127489.0,563630.0,(28),3.51855,(250),['24-Cr-52_n-tot']
25,4396560.0,(918),120535.0,247620.0,(54),3.42596,(290),['24-Cr-52_n-tot']
