Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7.80819,(6),1861.56,0.44857,(71),9636.04,(1),['72-Hf-179_n-g']
1,2.388,(1),1214.57,0.26164,(82),12766.0,(0),['72-Hf-178_n-g']
2,1.098,(0),630.041,0.252338,(83),7394.88,(2),['72-Hf-178_n-g']
3,6.6,(5),419.729,0.2863,(79),3642.95,(3),['72-Hf-178_n-g']
4,8.88,(7),259.284,0.34437,(77),1950.65,(6),['72-Hf-178_n-g']
5,40.12,(19),255.018,0.6724,(50),928.94,(9),['72-Hf-180_n-g']
6,48.254,(24),236.885,0.6111,(57),1165.94,(8),['72-Hf-177_n-g']
7,101.2,(44),218.99,0.989,(22),535.265,(13),['72-Hf-180_n-g']
8,5.88808,(4),212.474,0.20284,(85),3085.89,(4),['72-Hf-178_n-g']
9,63.42,(31),208.331,0.7858,(36),638.971,(11),['72-Hf-178_n-g']
10,23.7,(13),198.391,0.6733,(49),814.567,(10),['72-Hf-180_n-g']
11,224.54,(74),195.751,1.588,(4),300.355,(25),['72-Hf-180_n-g']
12,5.68,(3),195.668,0.27836,(80),2959.16,(5),['72-Hf-180_n-g']
13,36.5,(17),193.827,0.8269,(33),1198.42,(7),['72-Hf-180_n-g']
14,54.7339,(28),148.702,0.6797,(47),507.828,(15),['72-Hf-178_n-g']
15,117.2,(48),122.496,1.034,(18),280.048,(27),['72-Hf-180_n-g']
16,42.29,(20),115.085,0.5497,(63),514.024,(14),['72-Hf-180_n-g']
17,31.14,(16),112.831,0.542,(65),497.936,(16),['72-Hf-180_n-g']
18,137.238,(53),111.243,0.982,(25),316.111,(24),['72-Hf-180_n-g']
19,381.873,(85),109.271,2.243,(1),117.796,(75),['72-Hf-180_n-g']
20,124.063,(51),103.972,1.063,(16),240.811,(36),['72-Hf-177_n-g']
21,156.289,(58),101.463,1.123,(11),211.823,(40),['72-Hf-180_n-g']
22,435.673,(86),100.781,2.359,(0),104.5,(85),['72-Hf-177_n-g']
23,92.0738,(41),95.9623,0.7953,(35),406.267,(21),['72-Hf-180_n-g']
24,67.2079,(33),93.8962,0.5742,(59),485.093,(17),['72-Hf-177_n-g']
25,327.322,(83),93.2681,1.836,(3),110.265,(81),['72-Hf-178_n-g']
26,375.445,(84),90.2883,1.967,(2),105.424,(84),['72-Hf-178_n-g']
27,213.1,(73),87.6086,1.334,(6),154.459,(56),['72-Hf-180_n-g']
28,131.6,(52),82.3435,0.998,(20),193.653,(46),['72-Hf-178_n-g']
29,255.064,(80),81.8344,1.307,(7),201.753,(43),['72-Hf-179_n-g']
30,144.183,(56),81.7328,1.248,(9),178.424,(51),['72-Hf-180_n-g']
31,51.1051,(27),81.2676,0.6458,(54),345.425,(22),['72-Hf-180_n-g']
32,204.1,(71),78.0328,1.084,(14),178.766,(50),['72-Hf-180_n-g']
33,84.56,(39),77.3293,0.6902,(44),282.443,(26),['72-Hf-178_n-g']
34,97.01,(43),73.7113,0.9073,(29),193.184,(47),['72-Hf-178_n-g']
35,284.708,(81),72.9242,1.426,(5),157.837,(55),['72-Hf-178_n-g']
36,182.6,(67),69.9452,1.061,(17),153.656,(57),['72-Hf-180_n-g']
37,103.07,(45),69.6467,0.708,(42),261.938,(29),['72-Hf-178_n-g']
38,71.29,(35),69.6297,0.6787,(48),241.352,(34),['72-Hf-178_n-g']
39,17.65,(11),63.6448,0.4834,(67),341.037,(23),['72-Hf-180_n-g']
40,243.034,(77),60.618,1.204,(10),121.54,(71),['72-Hf-177_n-g']
41,75.99,(37),60.3925,0.6438,(55),245.956,(32),['72-Hf-178_n-g']
42,202.6,(70),60.3449,0.85,(32),196.625,(44),['72-Hf-180_n-g']
43,107.8,(47),59.938,0.989,(23),146.013,(60),['72-Hf-180_n-g']
44,56.29,(29),59.7561,0.573,(60),258.12,(30),['72-Hf-178_n-g']
45,69.03,(34),58.9774,0.6522,(53),213.448,(38),['72-Hf-180_n-g']
46,174.877,(63),58.5423,0.763,(38),265.737,(28),['72-Hf-180_n-g']
47,201.668,(69),57.4694,0.974,(26),170.475,(53),['72-Hf-177_n-g']
48,36.9398,(18),57.2381,0.4637,(69),476.459,(18),['72-Hf-178_n-g']
49,46.22,(23),56.6114,0.5673,(62),241.318,(35),['72-Hf-178_n-g']
50,13.96,(10),55.6415,0.4245,(73),457.865,(19),['72-Hf-178_n-g']
51,188.5,(68),55.1136,1.115,(13),128.784,(68),['72-Hf-180_n-g']
52,141.1,(55),54.8709,0.993,(21),128.723,(69),['72-Hf-178_n-g']
53,122.612,(50),54.4243,0.67,(51),245.807,(33),['72-Hf-180_n-g']
54,163.0,(60),54.1989,1.066,(15),121.437,(72),['72-Hf-178_n-g']
55,227.7,(75),53.6409,1.012,(19),130.897,(66),['72-Hf-180_n-g']
56,245.3,(78),53.5645,1.257,(8),100.077,(86),['72-Hf-180_n-g']
57,73.53,(36),49.7853,0.7228,(41),162.162,(54),['72-Hf-180_n-g']
58,208.6,(72),48.9246,1.117,(12),105.912,(83),['72-Hf-178_n-g']
59,152.303,(57),47.2734,0.989,(24),113.041,(78),['72-Hf-180_n-g']
60,43.05,(21),44.9308,0.545,(64),211.427,(41),['72-Hf-178_n-g']
61,121.903,(49),44.25,0.688,(45),212.16,(39),['72-Hf-180_n-g']
62,165.7,(61),43.1978,0.873,(31),119.712,(74),['72-Hf-180_n-g']
63,158.6,(59),42.7621,0.933,(27),108.027,(82),['72-Hf-180_n-g']
64,241.6,(76),40.7989,0.92,(28),121.224,(73),['72-Hf-180_n-g']
65,85.3772,(40),36.9562,0.6813,(46),148.649,(58),['72-Hf-180_n-g']
66,49.56,(26),35.0893,0.521,(66),187.677,(48),['72-Hf-178_n-g']
67,82.94,(38),34.4913,0.7706,(37),110.467,(80),['72-Hf-180_n-g']
68,45.11,(22),30.6673,0.5707,(61),135.614,(64),['72-Hf-178_n-g']
69,21.97,(12),28.7429,0.4525,(70),210.182,(42),['72-Hf-178_n-g']
70,27.01,(15),26.6179,0.3571,(76),194.665,(45),['72-Hf-178_n-g']
71,57.0,(30),24.5292,0.5938,(58),117.763,(76),['72-Hf-178_n-g']
72,48.751,(25),22.588,0.3282,(78),635.217,(12),['72-Hf-178_n-g']
73,177.053,(65),20.8474,0.73,(40),250.567,(31),['72-Hf-178_n-g']
74,10.95,(8),17.665,0.3899,(74),136.534,(62),['72-Hf-178_n-g']
75,26.5,(14),17.2634,0.3864,(75),123.121,(70),['72-Hf-180_n-g']
76,92.654,(42),17.1626,0.8911,(30),214.211,(37),['72-Hf-178_n-g']
77,286.0,(82),10.4784,0.822,(34),112.183,(79),['72-Hf-177_n-g']
78,254.253,(79),10.4192,0.758,(39),133.078,(65),['72-Hf-180_n-g']
79,66.6936,(32),10.0642,0.4738,(68),457.303,(20),['72-Hf-178_n-g']
80,103.683,(46),6.86214,0.44,(72),135.726,(63),['72-Hf-180_n-g']
81,177.88,(66),5.82355,0.668,(52),139.741,(61),['72-Hf-180_n-g']
82,138.097,(54),5.69983,0.612,(56),130.384,(67),['72-Hf-180_n-g']
83,174.276,(62),4.46966,0.705,(43),185.356,(49),['72-Hf-178_n-g']
84,3.01809,(2),3.88966,0.27785,(81),116.69,(77),['72-Hf-176_n-g']
85,13.6782,(9),1.36789,0.2327,(84),177.107,(52),['72-Hf-178_n-g']
86,176.174,(64),0.581762,0.183,(86),147.016,(59),['72-Hf-178_n-g']
