Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,8.96,(3),370.193,0.36169,(40),2783.59,(0),['76-Os-190_n-g']
1,145.004,(36),338.318,1.285,(5),657.204,(8),['76-Os-192_n-g']
2,78.57,(27),328.69,1.4183,(2),645.302,(9),['76-Os-189_n-g']
3,38.73,(12),271.793,0.6428,(25),1090.0,(3),['76-Os-189_n-g']
4,91.6,(29),208.998,0.7401,(17),665.477,(7),['76-Os-192_n-g']
5,12.7,(6),200.779,0.4447,(36),1161.92,(2),['76-Os-188_n-g']
6,6.70594,(2),194.213,0.38999,(38),1343.74,(1),['76-Os-190_n-g']
7,75.2,(26),189.583,0.7353,(18),608.981,(10),['76-Os-190_n-g']
8,50.5213,(19),170.861,0.6309,(26),690.762,(5),['76-Os-190_n-g']
9,150.02,(37),157.596,1.215,(7),324.066,(19),['76-Os-189_n-g']
10,54.9,(20),156.111,0.8281,(15),472.105,(13),['76-Os-190_n-g']
11,108.79,(33),134.304,1.167,(8),301.746,(20),['76-Os-188_n-g']
12,138.113,(35),127.72,1.37,(3),243.799,(23),['76-Os-188_n-g']
13,22.1433,(9),125.268,0.4809,(34),669.343,(6),['76-Os-190_n-g']
14,10.31,(5),125.26,0.3625,(39),873.298,(4),['76-Os-190_n-g']
15,28.5,(11),113.426,0.5281,(33),527.074,(12),['76-Os-190_n-g']
16,18.7,(7),110.386,0.5554,(31),537.259,(11),['76-Os-190_n-g']
17,47.8,(18),100.957,0.679,(22),356.041,(18),['76-Os-188_n-g']
18,63.7895,(23),98.8981,0.7021,(20),360.051,(17),['76-Os-190_n-g']
19,43.463,(16),94.3679,0.5891,(28),375.432,(14),['76-Os-188_n-g']
20,191.84,(38),91.2271,1.109,(10),221.965,(25),['76-Os-189_n-g']
21,40.54,(14),88.7644,0.5701,(29),372.331,(15),['76-Os-188_n-g']
22,510.0,(44),86.2751,2.17,(0),101.822,(44),['76-Os-192_n-g']
23,60.7,(21),85.9756,0.724,(19),290.856,(21),['76-Os-190_n-g']
24,126.89,(34),80.6962,1.083,(11),202.357,(27),['76-Os-188_n-g']
25,89.8873,(28),68.1887,0.9013,(14),209.29,(26),['76-Os-188_n-g']
26,201.5,(39),67.501,1.141,(9),165.862,(29),['76-Os-192_n-g']
27,254.07,(43),65.2617,1.229,(6),133.791,(35),['76-Os-189_n-g']
28,213.54,(40),62.3769,1.457,(1),119.73,(40),['76-Os-188_n-g']
29,27.4929,(10),60.3366,0.5373,(32),287.449,(22),['76-Os-190_n-g']
30,228.6,(41),55.33,1.053,(12),136.189,(34),['76-Os-192_n-g']
31,65.0,(24),54.7483,0.5648,(30),243.111,(24),['76-Os-190_n-g']
32,99.24,(31),52.9484,1.3467,(4),125.341,(39),['76-Os-188_n-g']
33,62.16,(22),49.6915,0.6744,(24),190.264,(28),['76-Os-188_n-g']
34,104.96,(32),46.4598,0.983,(13),132.705,(36),['76-Os-188_n-g']
35,44.68,(17),40.5094,0.6179,(27),160.868,(30),['76-Os-187_n-g']
36,9.46612,(4),35.6063,0.2699,(44),371.373,(16),['76-Os-188_n-g']
37,92.84,(30),34.5317,0.8005,(16),130.729,(37),['76-Os-188_n-g']
38,41.9365,(15),29.9072,0.676,(23),108.089,(43),['76-Os-186_n-g']
39,20.2139,(8),26.8517,0.4328,(37),149.745,(31),['76-Os-188_n-g']
40,65.8,(25),18.739,0.4717,(35),115.94,(41),['76-Os-190_n-g']
41,5.1359,(1),16.7178,0.3188,(41),144.411,(32),['76-Os-186_n-g']
42,3.5293,(0),12.0966,0.31451,(42),110.077,(42),['76-Os-186_n-g']
43,235.97,(42),8.22455,0.691,(21),142.415,(33),['76-Os-188_n-g']
44,39.489,(13),3.35161,0.2863,(43),126.191,(38),['76-Os-188_n-g']
