Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,3440000.0,(7),1793030.0,1226500.0,(10),1.628,(12),none
1,3600000.0,(8),1793030.0,1226500.0,(11),1.7169,(10),none
2,3962400.0,(9),1793030.0,1226500.0,(12),1.3932,(22),none
3,4067600.0,(10),1793030.0,1226500.0,(13),1.8443,(7),none
4,6130000.0,(17),435141.0,675000.0,(24),1.08,(30),none
5,11850000.0,(30),349136.0,2950000.0,(9),1.56,(14),none
6,6585000.0,(18),336994.0,3675000.0,(1),1.285,(24),none
7,7190000.0,(20),289654.0,3645000.0,(2),1.398,(21),none
8,7530000.0,(21),289654.0,3645000.0,(3),1.252,(26),none
9,7950000.0,(22),289654.0,3645000.0,(4),1.232,(28),none
10,8134000.0,(23),289654.0,3645000.0,(5),1.32,(23),none
11,8425000.0,(24),289654.0,3645000.0,(6),1.43,(20),none
12,9655000.0,(26),289654.0,3645000.0,(7),1.715,(11),none
13,5460000.0,(15),274313.0,449400.0,(25),1.43,(20),none
14,5360000.0,(14),273272.0,369400.0,(28),1.258,(25),none
15,2035000.0,(4),255592.0,1125000.0,(15),1.0404,(31),none
16,9000000.0,(25),246345.0,3420000.0,(8),1.25,(27),none
17,850000.0,(0),183870.0,906703.0,(22),2.74465,(1),none
18,5025000.0,(13),163608.0,254000.0,(29),1.4952,(16),none
19,2732400.0,(5),137465.0,131100.0,(30),2.2702,(3),none
20,12500000.0,(31),125217.0,1100000.0,(16),1.512,(15),none
21,5850000.0,(16),90941.8,380000.0,(27),1.792,(9),none
22,4500000.0,(12),88261.3,1060000.0,(20),1.7964,(8),none
23,10800000.0,(29),64860.7,750000.0,(23),1.468,(18),none
24,6850000.0,(19),38150.1,995000.0,(21),1.102,(29),none
25,10450000.0,(28),36735.6,400000.0,(26),1.488,(17),none
26,2890000.0,(6),14874.9,33500.0,(31),3.0879,(0),none
27,1090000.0,(1),0.0,1085000.0,(17),2.4803,(2),none
28,1525000.0,(2),0.0,1060000.0,(18),2.1006,(5),none
29,1800000.0,(3),0.0,1060000.0,(19),1.9815,(6),none
30,4214000.0,(11),0.0,1146000.0,(14),2.1259,(4),none
31,10050000.0,(27),0.0,3920000.0,(0),1.56,(14),none
