Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,234.2,(10),2385.22,2.329,(38),2762.52,(1),['55-Cs-133_n-tot']
1,5.91,(0),1583.69,0.86681,(50),7317.09,(0),['55-Cs-133_n-tot']
2,126.307,(5),1577.1,1.881,(40),2407.51,(2),['55-Cs-133_n-tot']
3,401.511,(14),1085.17,2.804,(32),995.575,(5),['55-Cs-133_n-tot']
4,3487.23,(47),821.762,9.36,(1),229.565,(22),['55-Cs-133_n-tot']
5,796.115,(25),792.189,3.62,(21),540.618,(8),['55-Cs-133_n-tot']
6,3194.16,(45),696.78,9.96,(0),198.065,(26),['55-Cs-133_n-tot']
7,47.57,(2),694.414,1.2822,(47),1675.09,(3),['55-Cs-133_n-tot']
8,295.407,(12),649.474,2.398,(37),717.742,(7),['55-Cs-133_n-tot']
9,585.711,(21),629.413,3.702,(19),481.168,(10),['55-Cs-133_n-tot']
10,22.51,(1),529.093,1.167,(49),1674.96,(4),['55-Cs-133_n-tot']
11,3958.19,(50),519.649,9.09,(2),150.453,(36),['55-Cs-133_n-tot']
12,3904.17,(49),504.216,7.31,(3),171.435,(31),['55-Cs-133_n-tot']
13,2728.12,(44),489.125,6.74,(5),182.236,(30),['55-Cs-133_n-tot']
14,470.231,(17),468.716,3.136,(29),418.987,(11),['55-Cs-133_n-tot']
15,94.2547,(4),434.98,1.6338,(43),798.897,(6),['55-Cs-133_n-tot']
16,3450.16,(46),428.675,7.05,(4),150.413,(37),['55-Cs-133_n-tot']
17,2380.13,(43),420.933,5.68,(8),185.906,(29),['55-Cs-133_n-tot']
18,1270.06,(32),413.057,3.95,(15),246.711,(20),['55-Cs-133_n-tot']
19,512.108,(18),402.432,2.614,(35),367.215,(12),['55-Cs-133_n-tot']
20,1685.06,(39),391.111,4.83,(11),199.345,(25),['55-Cs-133_n-tot']
21,864.246,(26),391.081,3.375,(25),276.431,(16),['55-Cs-133_n-tot']
22,520.13,(19),381.049,3.099,(30),347.356,(13),['55-Cs-133_n-tot']
23,2064.09,(40),379.346,5.74,(7),168.937,(34),['55-Cs-133_n-tot']
24,146.004,(7),319.714,1.513,(45),534.393,(9),['55-Cs-133_n-tot']
25,1597.07,(38),304.773,4.36,(13),187.544,(28),['55-Cs-133_n-tot']
26,560.307,(20),302.929,2.714,(34),266.468,(17),['55-Cs-133_n-tot']
27,1022.04,(28),284.441,3.65,(20),189.372,(27),['55-Cs-133_n-tot']
28,3673.15,(48),270.035,6.36,(6),100.777,(50),['55-Cs-133_n-tot']
29,1119.04,(29),265.616,3.77,(18),169.809,(32),['55-Cs-133_n-tot']
30,1242.04,(31),262.074,3.57,(23),169.192,(33),['55-Cs-133_n-tot']
31,431.024,(16),258.049,2.791,(33),255.734,(18),['55-Cs-133_n-tot']
32,726.729,(23),253.962,3.048,(31),200.551,(24),['55-Cs-133_n-tot']
33,2265.07,(42),248.456,5.41,(10),111.383,(47),['55-Cs-133_n-tot']
34,2125.09,(41),236.621,5.55,(9),110.867,(49),['55-Cs-133_n-tot']
35,1455.04,(37),229.849,3.83,(17),139.447,(40),['55-Cs-133_n-tot']
36,201.204,(8),223.87,1.721,(42),318.692,(15),['55-Cs-133_n-tot']
37,1282.03,(33),193.6,4.26,(14),124.377,(42),['55-Cs-133_n-tot']
38,906.934,(27),190.757,3.21,(28),140.28,(39),['55-Cs-133_n-tot']
39,1324.04,(34),188.663,3.61,(22),121.257,(43),['55-Cs-133_n-tot']
40,1425.06,(36),187.891,3.34,(26),130.287,(41),['55-Cs-133_n-tot']
41,1332.06,(35),180.83,4.71,(12),111.945,(46),['55-Cs-133_n-tot']
42,646.511,(22),173.861,3.235,(27),145.793,(38),['55-Cs-133_n-tot']
43,1135.03,(30),173.615,3.83,(16),114.199,(45),['55-Cs-133_n-tot']
44,359.21,(13),173.598,1.994,(39),203.02,(23),['55-Cs-133_n-tot']
45,220.702,(9),171.168,1.615,(44),247.19,(19),['55-Cs-133_n-tot']
46,413.606,(15),169.444,1.798,(41),232.176,(21),['55-Cs-133_n-tot']
47,82.74,(3),158.789,1.3278,(46),319.681,(14),['55-Cs-133_n-tot']
48,762.926,(24),153.818,3.387,(24),118.712,(44),['55-Cs-133_n-tot']
49,238.317,(11),71.1954,2.541,(36),154.696,(35),['55-Cs-133_n-tot']
50,142.2,(6),58.2884,1.251,(48),111.299,(48),['55-Cs-133_n-tot']
