Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1336.98,(1),5421.62,1223.51,(16),0.0253459,(8),['27-Co-59_n-g']
1,29.375,(0),2981.12,120.354,(107),1.64738,(0),['27-Co-59_n-g']
2,2967.41,(4),195.938,1111.34,(21),0.0260993,(7),['27-Co-59_n-g']
3,7473.89,(8),131.654,1576.24,(7),0.0111427,(12),['27-Co-59_n-g']
4,10000.0,(12),113.261,895.98,(29),0.00497177,(37),['27-Co-59_n-g']
5,26490.5,(28),54.7277,1201.8,(17),0.00448176,(41),['27-Co-59_n-g']
6,6275.76,(7),53.1681,812.01,(35),0.0335343,(6),['27-Co-59_n-g']
7,4010.42,(5),50.7584,225.42,(87),0.101147,(3),['27-Co-59_n-g']
8,16257.1,(20),47.3191,986.8,(28),0.00858569,(19),['27-Co-59_n-g']
9,14146.3,(19),46.9038,1828.2,(5),0.00248793,(65),['27-Co-59_n-g']
10,28610.9,(29),37.2449,1929.9,(3),0.0026199,(62),['27-Co-59_n-g']
11,9511.37,(11),29.621,235.09,(85),0.00587412,(32),['27-Co-59_n-g']
12,8640.4,(9),29.446,611.49,(51),0.00699603,(25),['27-Co-59_n-g']
13,2386.9,(3),27.8019,570.43,(56),0.0212341,(10),['27-Co-59_n-g']
14,25720.6,(27),25.3466,570.4,(57),0.0104037,(15),['27-Co-59_n-g']
15,32163.1,(34),25.1946,718.4,(37),0.00505963,(36),['27-Co-59_n-g']
16,4563.21,(6),24.8746,275.94,(81),0.24251,(1),['27-Co-59_n-g']
17,13595.0,(18),24.615,314.0,(76),0.00557895,(34),['27-Co-59_n-g']
18,20000.0,(24),24.3562,1075.3,(24),0.00265385,(61),['27-Co-59_n-g']
19,12356.8,(16),23.6644,1136.7,(19),0.00246363,(66),['27-Co-59_n-g']
20,29607.3,(31),19.4203,457.9,(65),0.00992934,(17),['27-Co-59_n-g']
21,9225.8,(10),18.2393,660.39,(42),0.00472207,(40),['27-Co-59_n-g']
22,18439.5,(21),17.205,1448.8,(10),0.002287,(71),['27-Co-59_n-g']
