Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,93.75,(0),1779.25,356.859,(4),0.0192758,(5),none
1,471.61,(1),1015.72,116.042,(7),0.0558097,(2),none
2,1243.61,(5),768.323,876.489,(0),0.00145663,(10),none
3,2518.96,(8),576.075,723.55,(1),0.00231702,(9),none
4,685.557,(4),557.736,71.325,(9),0.0742415,(1),none
5,546.498,(3),513.822,112.048,(8),0.0353445,(4),none
6,1801.88,(6),473.332,369.14,(3),0.00268284,(8),none
7,3180.45,(9),361.02,322.9,(5),0.0146357,(6),none
8,2097.48,(7),351.693,259.02,(6),0.00482078,(7),none
9,501.583,(2),22.9312,25.322,(10),0.0524816,(3),none
10,3396.09,(10),0.0,641.35,(2),0.100411,(0),none
