Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,38343.5,(1),124.066,12423.5,(11),0.000334407,(3),['16-S-32_n-g']
1,873268.0,(20),48.0249,14692.0,(9),6.4451e-05,(13),['16-S-32_n-g']
2,44485.8,(2),44.4385,3616.3,(19),0.000365785,(2),['16-S-32_n-g']
3,543748.0,(19),44.1603,42579.0,(0),2.46239e-05,(18),['16-S-32_n-g']
4,48395.4,(3),38.536,4704.2,(17),0.00039037,(0),['16-S-32_n-g']
5,349025.0,(12),29.6587,7173.0,(16),9.55459e-05,(11),['16-S-32_n-g']
6,306518.0,(8),25.9322,18469.0,(7),0.000124728,(9),['16-S-32_n-g']
7,523149.0,(18),23.6952,19179.0,(5),2.43762e-05,(19),['16-S-32_n-g']
8,399506.0,(14),21.8455,22274.0,(4),0.000135981,(8),['16-S-32_n-g']
9,157843.0,(5),21.5955,14890.0,(8),0.000211523,(5),['16-S-32_n-g']
10,331392.0,(11),19.7775,24211.0,(3),4.70013e-05,(16),['16-S-32_n-g']
11,407666.0,(15),19.2149,10809.0,(14),6.25338e-05,(14),['16-S-32_n-g']
12,170355.0,(6),19.183,12304.0,(12),0.000142404,(7),['16-S-32_n-g']
13,311138.0,(9),17.5051,3019.0,(20),0.000116857,(10),['16-S-32_n-g']
14,422437.0,(16),14.9672,13018.0,(10),3.17684e-05,(17),['16-S-32_n-g']
15,314104.0,(10),7.29553,3812.0,(18),9.07094e-05,(12),['16-S-32_n-g']
16,360822.0,(13),5.77423,18937.0,(6),0.000186016,(6),['16-S-32_n-g']
17,236173.0,(7),5.1923,37196.0,(2),5.72985e-05,(15),['16-S-32_n-g']
18,479919.0,(17),4.39159,40688.0,(1),1.41747e-05,(20),['16-S-32_n-g']
19,143861.0,(4),3.25011,12201.0,(13),0.000376433,(1),['16-S-32_n-g']
20,20646.7,(0),1.01201,10203.5,(15),0.000305562,(4),['16-S-33_n-g']
