Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,22.3169,(12),342.004,0.4799,(51),1691.3,(1),['64-Gd-155_n-g']
1,16.77,(8),292.75,0.5016,(50),1466.46,(2),['64-Gd-158_n-g']
2,124.0,(42),217.291,1.583,(4),359.932,(15),['64-Gd-155_n-g']
3,80.1,(31),197.61,0.82,(27),569.698,(7),['64-Gd-157_n-g']
4,120.9,(41),185.481,1.144,(14),386.496,(13),['64-Gd-158_n-g']
5,33.23,(17),179.62,0.6363,(41),693.846,(5),['64-Gd-157_n-g']
6,44.1775,(20),173.808,1.0781,(16),345.639,(17),['64-Gd-158_n-g']
7,164.576,(50),165.795,1.472,(6),256.698,(26),['64-Gd-155_n-g']
8,21.03,(11),156.136,0.3943,(55),1041.51,(3),['64-Gd-156_n-g']
9,58.38,(26),146.264,0.725,(33),497.392,(10),['64-Gd-158_n-g']
10,48.8,(22),144.946,0.6095,(42),568.219,(8),['64-Gd-158_n-g']
11,20.56,(10),142.437,0.3641,(58),1036.47,(4),['64-Gd-158_n-g']
12,2.568,(1),139.923,0.23517,(61),1694.78,(0),['64-Gd-156_n-g']
13,198.5,(54),123.789,1.504,(5),209.504,(33),['64-Gd-157_n-g']
14,65.0625,(29),113.901,0.7231,(34),359.095,(16),['64-Gd-155_n-g']
15,344.8,(60),110.66,2.212,(2),154.91,(41),['64-Gd-160_n-g']
16,148.373,(47),110.165,0.98,(19),269.589,(22),['64-Gd-155_n-g']
17,143.54,(46),108.933,1.102,(15),229.915,(28),['64-Gd-158_n-g']
18,201.757,(55),106.512,1.304,(9),198.173,(36),['64-Gd-157_n-g']
19,110.5,(38),104.748,0.882,(25),277.951,(20),['64-Gd-158_n-g']
20,208.5,(56),104.696,1.275,(11),202.986,(34),['64-Gd-158_n-g']
21,503.3,(62),103.67,2.693,(0),107.867,(58),['64-Gd-160_n-g']
22,139.093,(45),95.8884,0.94,(22),412.079,(12),['64-Gd-155_n-g']
23,150.324,(48),95.4467,1.017,(17),260.358,(25),['64-Gd-157_n-g']
24,242.7,(59),92.1772,1.33,(8),169.706,(39),['64-Gd-160_n-g']
25,6.3,(3),90.6642,0.40551,(53),661.394,(6),['64-Gd-156_n-g']
26,30.1,(16),87.9703,0.5202,(48),451.782,(11),['64-Gd-156_n-g']
27,137.887,(44),86.5678,0.969,(20),276.953,(21),['64-Gd-158_n-g']
28,409.1,(61),85.0138,2.231,(1),136.977,(49),['64-Gd-160_n-g']
29,105.33,(37),82.832,0.936,(23),213.453,(31),['64-Gd-158_n-g']
30,194.37,(53),71.6757,1.302,(10),138.612,(48),['64-Gd-158_n-g']
31,156.361,(49),69.323,1.212,(12),132.869,(51),['64-Gd-158_n-g']
32,239.3,(58),67.0769,1.78,(3),106.657,(59),['64-Gd-158_n-g']
33,46.9389,(21),57.5872,0.6961,(35),189.577,(37),['64-Gd-156_n-g']
34,19.92,(9),56.5287,0.3951,(54),378.724,(14),['64-Gd-156_n-g']
35,14.515,(7),53.1001,0.5207,(47),263.515,(24),['64-Gd-156_n-g']
36,211.0,(57),52.9776,1.397,(7),104.018,(61),['64-Gd-155_n-g']
37,173.5,(52),52.0065,1.153,(13),105.083,(60),['64-Gd-156_n-g']
38,51.38,(23),51.3196,0.6416,(40),216.01,(30),['64-Gd-156_n-g']
39,115.402,(40),51.2694,0.839,(26),147.141,(45),['64-Gd-158_n-g']
40,96.59,(34),49.6747,0.7901,(29),151.941,(44),['64-Gd-158_n-g']
41,66.65,(30),49.6211,0.7533,(31),153.359,(42),['64-Gd-158_n-g']
42,52.13,(24),48.343,0.5763,(43),217.647,(29),['64-Gd-156_n-g']
43,100.67,(36),48.2997,0.658,(38),268.117,(23),['64-Gd-155_n-g']
44,37.1132,(19),47.5603,0.6846,(36),172.591,(38),['64-Gd-156_n-g']
45,130.8,(43),47.4467,0.954,(21),119.223,(57),['64-Gd-156_n-g']
46,7.75,(4),46.8976,0.46168,(52),279.472,(19),['64-Gd-156_n-g']
47,87.46,(33),46.5792,0.9223,(24),121.451,(54),['64-Gd-158_n-g']
48,171.224,(51),44.5933,0.999,(18),120.577,(55),['64-Gd-158_n-g']
49,62.84,(28),43.8163,0.775,(30),133.559,(50),['64-Gd-156_n-g']
50,53.74,(25),43.1227,0.6711,(37),160.371,(40),['64-Gd-156_n-g']
51,23.67,(13),38.9598,0.5143,(49),198.596,(35),['64-Gd-156_n-g']
52,81.48,(32),37.4624,0.648,(39),152.696,(43),['64-Gd-158_n-g']
53,113.8,(39),35.6836,0.815,(28),102.299,(62),['64-Gd-156_n-g']
54,25.4,(14),32.1994,0.5464,(45),143.419,(46),['64-Gd-158_n-g']
55,59.32,(27),31.5237,0.7363,(32),119.292,(56),['64-Gd-156_n-g']
56,2.81891,(2),25.1033,0.22882,(62),502.516,(9),['64-Gd-158_n-g']
57,34.83,(18),24.9088,0.5361,(46),124.501,(53),['64-Gd-156_n-g']
58,2.008,(0),24.7363,0.25164,(60),321.435,(18),['64-Gd-156_n-g']
59,11.5644,(5),17.161,0.3865,(56),132.521,(52),['64-Gd-155_n-g']
60,11.99,(6),15.9006,0.3087,(59),139.205,(47),['64-Gd-156_n-g']
61,100.247,(35),11.8817,0.5473,(44),236.476,(27),['64-Gd-158_n-g']
62,29.5818,(15),2.10321,0.3756,(57),212.621,(32),['64-Gd-156_n-g']
