Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,7500000.0,(85),9604210.0,12200000.0,(0),4.80545,(46),none
1,327.342,(10),10182.1,79.668,(1),0.669109,(84),none
2,190.307,(6),5301.41,45.869,(7),1.3281,(78),none
3,373.837,(11),4290.85,32.176,(22),4.30105,(53),none
4,790.865,(25),2435.52,60.248,(3),1.98901,(72),none
5,26.6661,(0),2173.06,32.6411,(21),4.26501,(55),none
6,108.711,(4),1790.94,28.8373,(27),5.85754,(40),none
7,815.182,(26),1568.1,23.871,(34),1.37585,(77),none
8,726.922,(24),1496.59,12.912,(59),4.63729,(50),none
9,146.744,(5),1289.76,38.221,(16),3.10638,(64),none
10,1818.01,(69),1209.03,33.3,(20),1.49261,(75),none
11,243.321,(8),1104.06,40.799,(11),6.49593,(34),none
12,897.536,(30),1062.07,39.886,(13),3.78654,(59),none
13,474.221,(14),1057.11,22.991,(35),3.39271,(63),none
14,1550.44,(59),1037.59,33.53,(19),4.64455,(48),none
15,839.989,(27),1013.89,16.695,(48),8.17317,(22),none
16,1986.71,(74),1008.75,26.89,(31),2.15986,(71),none
17,1179.82,(41),921.131,25.02,(33),2.99551,(67),none
18,1910.24,(71),901.71,53.05,(5),3.81607,(58),none
19,2120.16,(81),898.763,30.21,(26),0.94672,(82),none
20,425.754,(12),828.299,47.83,(6),7.18854,(29),none
21,56.0184,(1),796.862,22.5245,(36),4.49493,(52),none
22,1767.01,(67),790.918,31.75,(23),0.770472,(83),none
23,73.6397,(3),753.773,6.796,(75),2.8301,(69),none
24,1508.52,(58),722.449,18.61,(45),1.00536,(81),none
25,448.436,(13),695.63,21.75,(39),2.97986,(68),none
26,512.665,(17),691.33,19.097,(43),3.02,(66),none
27,1852.31,(70),656.873,27.01,(29),7.22245,(28),none
28,200.738,(7),564.314,1.968,(84),52.5307,(0),none
29,1495.62,(57),539.753,18.68,(44),11.1391,(13),none
30,707.527,(23),504.068,5.097,(78),5.14693,(45),none
31,1093.49,(37),481.868,38.13,(17),3.58818,(61),none
32,1389.03,(50),454.944,45.22,(8),3.51369,(62),none
33,1696.53,(65),442.093,22.51,(37),11.8986,(8),none
34,1150.91,(40),418.743,8.37,(72),4.06762,(56),none
35,972.085,(31),392.381,69.834,(2),6.68389,(33),none
36,547.354,(18),381.965,30.531,(25),7.95546,(23),none
37,1137.21,(39),353.151,12.39,(64),1.13203,(79),none
38,1954.01,(73),330.285,15.19,(50),1.44579,(76),none
39,698.711,(22),330.255,39.601,(14),0.497217,(85),none
40,1657.48,(63),329.323,31.1,(24),1.041,(80),none
41,1781.54,(68),283.346,6.48,(76),8.96073,(17),none
42,2142.23,(82),269.626,12.62,(60),21.011,(1),none
43,1318.0,(48),252.725,39.03,(15),5.2879,(44),none
44,1666.13,(64),246.421,6.11,(77),1.89609,(73),none
45,1051.71,(36),231.267,16.5,(49),4.28542,(54),none
46,1199.1,(42),195.232,14.77,(51),12.0019,(7),none
47,1581.54,(60),186.764,26.72,(32),7.1372,(30),none
48,2005.36,(75),177.384,12.42,(62),16.7015,(3),none
49,1476.4,(55),165.394,42.7,(10),4.79077,(47),none
50,1607.2,(61),162.841,21.86,(38),4.64373,(49),none
51,1339.96,(49),130.725,18.29,(46),5.72085,(41),none
52,1488.28,(56),127.658,9.58,(68),1.64961,(74),none
53,1002.51,(33),127.558,20.217,(42),8.44242,(19),none
54,1422.1,(53),110.893,8.66,(70),2.42057,(70),none
55,1936.73,(72),104.773,21.56,(40),7.49818,(27),none
56,852.724,(28),87.1789,9.285,(69),13.483,(6),none
57,1124.63,(38),86.3601,26.94,(30),4.60091,(51),none
58,1429.22,(54),83.065,3.67,(80),6.45299,(35),none
59,1032.16,(35),82.819,14.17,(54),5.68146,(42),none
60,660.832,(21),80.7819,53.074,(4),3.84889,(57),none
61,978.606,(32),79.9172,4.478,(79),3.75642,(60),none
62,480.319,(15),66.3448,2.479,(82),18.8899,(2),none
63,1734.84,(66),63.9297,34.62,(18),6.17868,(37),none
64,1255.0,(46),59.1604,13.36,(57),7.5466,(26),none
65,605.001,(20),57.1278,40.532,(12),5.90305,(39),none
66,2198.46,(83),56.2772,43.62,(9),11.5424,(10),none
67,1407.77,(51),51.74,14.75,(52),6.26748,(36),none
68,1623.71,(62),36.6921,12.47,(61),6.85062,(32),none
69,1238.33,(45),28.9249,7.72,(74),7.71639,(25),none
70,1275.49,(47),22.0813,17.16,(47),8.53667,(18),none
71,2028.43,(77),19.7372,12.93,(58),11.4138,(11),none
72,561.893,(19),17.8186,12.395,(63),7.08087,(31),none
73,2223.4,(84),14.9254,21.07,(41),11.6733,(9),none
74,2040.09,(78),12.3595,7.88,(73),11.197,(12),none
75,257.022,(9),12.1479,11.741,(65),6.00477,(38),none
76,492.963,(16),10.3112,10.54,(66),8.39515,(21),none
77,855.188,(29),9.16527,1.37,(85),14.1717,(5),none
78,1015.14,(34),8.40233,9.85,(67),7.72712,(24),none
79,2089.05,(80),8.06933,27.23,(28),8.43298,(20),none
80,1210.6,(43),7.89022,8.5,(71),10.483,(15),none
81,2057.56,(79),7.65406,13.42,(56),10.6768,(14),none
82,1227.69,(44),6.39607,14.05,(55),9.3368,(16),none
83,71.4359,(2),2.33423,14.428,(53),3.03139,(65),none
84,2011.85,(76),1.96014,3.21,(81),15.0511,(4),none
85,1413.15,(52),0.571028,2.06,(83),5.43818,(43),none
