Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,1971.57,(5),16859.7,83.42,(2),670.048,(0),['34-Se-80_n-tot']
1,5106.96,(13),9513.04,105.54,(0),270.098,(4),['34-Se-80_n-tot']
2,6174.85,(16),3213.32,103.98,(1),112.73,(14),['34-Se-78_n-tot']
3,3227.79,(9),2132.37,34.36,(5),188.085,(8),['34-Se-78_n-tot']
4,4720.32,(12),1490.56,24.44,(9),211.931,(6),['34-Se-80_n-tot']
5,862.403,(4),1025.13,11.696,(11),258.022,(5),['34-Se-76_n-tot']
6,2575.45,(8),962.377,31.25,(7),102.792,(16),['34-Se-76_n-tot']
7,5661.24,(14),933.459,13.49,(10),211.702,(7),['34-Se-80_n-tot']
8,383.017,(3),579.421,4.295,(14),466.813,(1),['34-Se-78_n-tot']
9,211.6,(1),402.692,7.867,(12),179.748,(9),['34-Se-77_n-tot']
10,378.017,(2),192.779,2.846,(16),173.838,(10),['34-Se-76_n-tot']
11,27.1,(0),184.588,3.004,(15),303.028,(3),['34-Se-74_n-tot']
12,2026.79,(6),45.8457,5.2,(13),169.557,(11),['34-Se-78_n-tot']
13,4271.63,(10),2.57761,69.11,(3),309.345,(2),['34-Se-76_n-tot']
14,2039.57,(7),0.00818255,26.38,(8),119.241,(13),['34-Se-76_n-tot']
15,4312.87,(11),0.00573689,63.75,(4),148.73,(12),['34-Se-78_n-tot']
16,5672.68,(15),1.24061e-15,33.73,(6),104.603,(15),['34-Se-82_n-tot']
