Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,18.32,(1),3640.83,1.0398,(73),12350.8,(0),none
1,39.64,(5),1364.27,0.7965,(78),4518.77,(2),none
2,32.1,(4),1363.24,0.7609,(79),4657.03,(1),none
3,99.5,(14),890.631,1.3386,(63),1689.71,(6),none
4,58.04,(8),713.051,1.1066,(71),1752.6,(5),none
5,83.55,(12),658.614,1.2517,(67),1383.94,(8),none
6,102.6,(15),613.953,1.211,(68),1250.24,(9),none
7,123.65,(17),612.17,1.845,(41),950.568,(12),none
8,29.74,(3),562.632,0.6326,(82),2138.06,(4),none
9,3.397,(0),557.685,0.46309,(83),4273.73,(3),none
10,206.03,(28),519.936,2.065,(24),671.265,(17),none
11,49.34,(7),497.678,0.9202,(76),1394.11,(7),none
12,151.54,(19),484.852,1.725,(47),734.157,(15),none
13,163.62,(22),475.639,1.442,(60),841.477,(13),none
14,106.9,(16),431.944,1.011,(74),980.248,(11),none
15,140.0,(18),411.991,1.46,(59),711.36,(16),none
16,184.12,(25),401.733,1.955,(33),523.259,(19),none
17,76.12,(10),359.346,1.1152,(70),838.714,(14),none
18,247.62,(32),349.499,1.897,(37),451.245,(22),none
19,27.16,(2),326.992,0.6689,(81),1242.49,(10),none
20,225.28,(30),319.574,1.565,(56),480.378,(21),none
21,266.23,(35),297.988,1.592,(52),434.681,(23),none
22,340.4,(43),274.801,2.142,(19),308.896,(27),none
23,221.65,(29),265.797,1.644,(50),400.215,(24),none
24,359.32,(45),250.258,2.156,(18),291.951,(30),none
25,257.13,(33),237.646,1.774,(43),317.091,(26),none
26,379.2,(47),227.681,2.289,(12),271.787,(32),none
27,513.4,(65),215.586,3.136,(0),176.727,(46),none
28,270.76,(36),212.54,1.583,(55),305.193,(28),none
29,418.1,(54),207.376,2.025,(27),240.481,(35),none
30,390.5,(49),204.029,2.016,(28),232.426,(36),none
31,160.904,(20),190.841,1.201,(69),491.725,(20),none
32,537.9,(67),179.202,2.688,(1),160.534,(53),none
33,263.57,(34),178.073,1.505,(58),279.289,(31),none
34,191.04,(26),172.578,1.322,(64),296.185,(29),none
35,290.1,(39),164.623,1.976,(31),206.31,(40),none
36,458.45,(58),162.834,2.236,(14),173.814,(48),none
37,332.1,(42),161.891,1.613,(51),242.711,(34),none
38,475.7,(60),156.968,2.182,(17),174.677,(47),none
39,597.3,(75),156.604,2.599,(3),140.293,(57),none
40,381.9,(48),152.373,1.859,(39),208.25,(39),none
41,349.86,(44),152.067,1.929,(35),181.629,(44),none
42,617.2,(77),147.675,2.508,(5),138.029,(60),none
43,563.4,(72),144.577,2.081,(22),158.546,(54),none
44,435.8,(56),142.5,1.876,(38),173.502,(49),none
45,479.5,(61),139.924,2.096,(21),154.523,(55),none
46,496.0,(63),137.789,2.037,(26),167.494,(51),none
47,330.1,(41),136.041,1.728,(46),204.941,(41),none
48,421.3,(55),135.306,1.971,(32),167.364,(52),none
49,486.3,(62),135.065,2.225,(15),139.308,(58),none
50,605.7,(76),134.994,2.421,(7),126.566,(71),none
51,171.75,(23),134.401,1.366,(61),228.247,(37),none
52,498.7,(64),131.974,2.318,(10),147.668,(56),none
53,545.6,(68),130.447,2.3,(11),130.234,(63),none
54,398.5,(51),129.612,1.761,(44),181.194,(45),none
55,40.7076,(6),128.559,0.7264,(80),598.15,(18),none
56,683.1,(81),128.411,2.387,(8),121.612,(75),none
57,677.5,(80),126.652,2.518,(4),114.971,(77),none
58,574.2,(73),126.486,2.239,(13),126.701,(70),none
59,65.1,(9),125.904,0.9443,(75),325.316,(25),none
60,396.4,(50),125.797,1.647,(49),181.653,(43),none
61,411.8,(53),118.303,1.98,(30),136.378,(61),none
62,648.5,(79),117.084,2.075,(23),129.083,(66),none
63,528.7,(66),116.926,2.204,(16),123.703,(73),none
64,559.5,(71),116.062,2.109,(20),127.379,(68),none
65,580.1,(74),115.943,2.364,(9),111.506,(80),none
66,754.0,(82),115.678,2.627,(2),106.557,(82),none
67,758.0,(83),113.83,2.446,(6),108.321,(81),none
68,622.6,(78),111.531,2.008,(29),128.816,(67),none
69,554.391,(70),105.177,1.852,(40),169.928,(50),none
70,283.28,(38),102.644,1.698,(48),138.077,(59),none
71,462.67,(59),100.676,2.062,(25),113.287,(79),none
72,439.8,(57),95.9903,1.941,(34),114.148,(78),none
73,362.15,(46),91.8734,1.794,(42),132.336,(62),none
74,312.06,(40),91.0516,1.728,(45),119.984,(76),none
75,404.8,(52),89.914,1.914,(36),105.46,(83),none
76,94.9,(13),89.261,1.0488,(72),211.81,(38),none
77,240.76,(31),86.9389,1.586,(54),126.979,(69),none
78,274.4,(37),81.7707,1.591,(53),121.979,(74),none
79,198.03,(27),74.663,1.345,(62),125.195,(72),none
80,79.88,(11),74.4801,0.8549,(77),199.704,(42),none
81,179.59,(24),70.3941,1.317,(65),129.337,(65),none
82,552.615,(69),14.0099,1.513,(57),129.612,(64),none
83,161.721,(21),0.0,1.303,(66),255.319,(33),none
