Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,5500000.0,(207),12458300.0,10961300.0,(0),4.20496,(97),none
1,10.625,(0),1784.25,20.745,(94),3.79892,(161),none
2,46.8766,(1),1689.42,27.8679,(57),4.42144,(54),none
3,99.4325,(4),776.874,26.5639,(66),3.53434,(181),none
4,128.73,(5),376.424,24.338,(74),4.57383,(34),none
5,867.714,(46),366.871,28.93,(51),2.72836,(205),none
6,742.23,(40),240.887,25.268,(72),2.91749,(202),none
7,1994.61,(94),207.681,30.56,(47),2.94337,(201),none
8,3299.54,(148),198.593,44.22,(23),3.36862,(191),none
9,835.949,(45),156.049,20.741,(95),3.0522,(200),none
10,4140.59,(175),142.083,34.75,(35),2.63109,(206),none
11,1927.02,(92),141.435,55.65,(12),3.93923,(144),none
12,1855.21,(90),141.43,27.62,(61),3.08347,(196),none
13,1478.35,(75),140.812,21.52,(92),2.36535,(207),none
14,1161.63,(62),139.23,36.0,(31),3.46713,(186),none
15,320.687,(18),134.058,18.714,(108),3.72698,(167),none
16,1693.09,(83),127.16,22.27,(89),3.07582,(198),none
17,4771.91,(192),125.204,58.82,(11),3.49892,(184),none
18,882.231,(47),122.18,9.896,(149),4.21102,(93),none
19,2230.69,(106),118.955,27.12,(63),3.23702,(195),none
20,4864.24,(193),116.595,83.17,(4),4.01244,(129),none
21,3972.05,(169),101.505,23.14,(83),3.33663,(193),none
22,293.874,(15),100.174,52.777,(13),3.83238,(156),none
23,1823.37,(89),99.2875,26.79,(64),4.42658,(53),none
24,3512.69,(155),99.248,68.06,(8),3.89936,(149),none
25,391.654,(23),90.8703,18.817,(107),3.81445,(159),none
26,1022.6,(54),87.8811,33.345,(41),4.07389,(121),none
27,3113.78,(142),86.4861,34.86,(34),3.51352,(183),none
28,625.049,(34),86.4331,25.838,(70),3.69371,(171),none
29,3773.2,(163),86.1204,23.86,(79),2.88564,(203),none
30,2030.34,(95),85.2617,29.2,(49),4.86445,(17),none
31,5210.05,(200),81.0359,65.72,(10),3.82818,(157),none
32,1777.52,(87),80.3245,36.42,(29),3.07495,(199),none
33,1305.52,(68),76.7876,32.04,(44),3.92397,(146),none
34,4212.58,(177),75.6433,48.42,(20),4.54793,(40),none
35,2349.86,(110),75.6273,35.6,(33),3.72466,(168),none
36,1790.02,(88),73.9256,9.33,(153),2.80953,(204),none
37,4939.15,(194),73.2561,66.68,(9),3.85451,(152),none
38,568.305,(32),69.4234,17.661,(114),3.63082,(173),none
39,5136.23,(199),64.7435,72.65,(6),4.23446,(87),none
40,965.639,(51),63.828,31.38,(46),3.945,(142),none
41,1614.65,(80),61.8118,15.11,(125),3.34046,(192),none
42,2533.11,(116),61.5774,52.58,(14),4.22814,(88),none
43,1562.91,(78),59.8886,68.52,(7),4.20543,(96),none
44,3248.33,(147),59.8559,15.09,(127),3.26278,(194),none
45,1643.33,(81),59.3187,23.74,(80),3.88629,(151),none
46,3390.71,(151),58.3753,23.03,(84),3.77988,(163),none
47,5265.08,(201),58.3615,47.01,(21),4.10248,(118),none
48,3193.91,(145),58.3218,34.24,(37),3.47844,(185),none
49,1045.12,(55),57.296,19.08,(104),3.83811,(154),none
50,596.493,(33),56.7561,25.113,(73),3.96561,(138),none
51,1217.6,(63),55.7909,51.59,(15),4.26308,(83),none
52,2268.13,(107),54.6313,31.64,(45),4.40547,(57),none
53,3227.69,(146),50.9276,27.73,(59),3.55653,(178),none
54,812.439,(44),50.2004,17.454,(116),3.38259,(190),none
55,2819.05,(129),49.8311,34.53,(36),3.61425,(174),none
56,4156.57,(176),48.6252,8.81,(155),5.06882,(12),none
57,3343.24,(149),48.1063,37.23,(28),4.6048,(30),none
58,2887.88,(132),47.7806,20.64,(96),3.4365,(188),none
59,4013.12,(170),47.5908,33.61,(39),4.75906,(19),none
60,72.5866,(3),43.1821,8.5119,(159),4.03636,(125),none
61,3800.89,(164),42.4709,20.59,(97),4.3875,(59),none
62,1865.94,(91),40.3578,6.18,(176),4.22508,(90),none
63,3047.17,(139),40.1908,28.79,(52),4.26622,(82),none
64,985.188,(53),39.6085,7.797,(167),3.66823,(172),none
65,65.8619,(2),38.6908,15.3847,(124),4.17142,(106),none
66,2141.3,(99),38.1388,26.31,(68),3.5349,(180),none
67,1487.04,(76),38.1146,4.29,(188),5.60432,(9),none
68,3941.82,(168),36.9084,12.0,(141),3.07582,(198),none
69,3875.62,(166),36.7118,33.72,(38),3.74653,(165),none
70,4099.37,(174),35.8589,27.66,(60),3.51764,(182),none
71,5028.01,(197),35.5982,21.38,(93),3.69594,(170),none
72,1595.73,(79),35.4477,27.6,(62),3.58941,(175),none
73,3011.89,(138),35.0923,11.31,(144),3.38315,(189),none
74,468.986,(26),34.3843,40.89,(27),4.01997,(128),none
75,752.5,(41),32.7128,4.75,(186),6.2307,(2),none
76,2437.98,(113),32.7103,51.46,(16),4.16085,(108),none
77,930.84,(50),32.2687,19.024,(106),4.302,(76),none
78,908.438,(49),32.2563,14.209,(132),4.32844,(70),none
79,1106.65,(58),31.3436,22.4,(87),3.90464,(148),none
80,2913.65,(133),30.4476,19.85,(99),4.17964,(103),none
81,188.499,(8),30.2772,4.24,(190),3.81779,(158),none
82,3569.01,(156),29.8077,50.95,(18),4.4604,(49),none
83,4611.3,(187),29.41,36.13,(30),3.96463,(139),none
84,5055.19,(198),29.336,19.8,(100),4.19662,(100),none
85,3923.97,(167),29.14,41.92,(26),3.98433,(133),none
86,4975.23,(195),29.0442,28.61,(55),4.15358,(110),none
87,411.572,(24),28.4188,17.426,(117),4.37293,(61),none
88,196.519,(9),28.2154,4.426,(187),5.06118,(13),none
89,5315.17,(202),28.1473,41.94,(25),4.35949,(64),none
90,1269.29,(67),28.0307,7.8,(166),3.55284,(179),none
91,4449.32,(184),27.8121,23.49,(81),3.89246,(150),none
92,656.555,(36),27.2496,12.019,(140),3.79554,(162),none
93,3675.67,(160),26.7254,18.26,(110),3.57697,(176),none
94,329.861,(19),26.4149,5.88,(178),4.97995,(14),none
95,2301.08,(108),25.7966,27.86,(58),4.11278,(116),none
96,2101.97,(97),25.7139,17.17,(120),3.74423,(166),none
97,2685.36,(122),25.2298,33.48,(40),3.85106,(153),none
98,1381.54,(72),24.4662,22.65,(86),3.9126,(147),none
99,4566.42,(186),24.2127,79.57,(5),4.49539,(45),none
100,348.77,(21),24.0143,14.474,(131),4.21448,(92),none
101,3742.59,(162),23.9724,48.66,(19),4.18188,(102),none
102,4269.41,(178),23.7919,51.07,(17),4.77302,(18),none
103,1706.65,(84),22.8791,8.23,(160),5.16711,(11),none
104,3139.31,(143),22.1159,19.95,(98),4.58159,(33),none
105,215.977,(11),22.0128,14.651,(129),4.17551,(105),none
106,687.306,(37),21.4712,29.027,(50),4.03227,(126),none
