Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,4326.0,(1),79788.4,673.32,(0),351.181,(1),none
1,11598.1,(5),24567.0,662.8,(1),135.942,(5),none
2,8004.46,(3),20962.9,312.49,(3),190.819,(3),none
3,6692.0,(2),20818.5,349.53,(2),176.694,(4),none
4,9072.5,(4),18205.9,278.84,(4),294.471,(2),none
5,3295.0,(0),16790.2,163.0,(6),361.896,(0),none
6,14821.6,(6),2600.72,84.8,(7),105.04,(8),none
7,20650.3,(7),1568.01,174.1,(5),104.831,(9),none
8,21114.0,(9),551.509,38.5,(8),121.142,(7),none
9,20726.0,(8),204.447,9.8,(9),126.524,(6),none
