Rank by Integral,Energy (eV),Rank by Energy,Integral,Peak Width,Rank by Peak Width,Peak Height,Rank by Peak Height,Relevant Isotope
0,22000000.0,(133),23311300.0,39500000.0,(0),2.19611,(96),none
1,1100000.0,(132),1925260.0,2275020.0,(1),3.09728,(75),none
2,124984.0,(131),1521800.0,675243.0,(2),4.97466,(51),none
3,750.0,(1),90032.1,673.112,(86),15.2475,(9),none
4,4299.02,(4),63942.5,2038.66,(15),12.0443,(16),none
5,4922.43,(5),50515.9,1982.83,(19),7.23021,(35),none
6,1190.07,(2),27102.1,428.58,(101),2.88916,(77),none
7,16.25,(0),26176.0,298.353,(112),2.87608,(79),none
8,8174.13,(8),21061.4,1017.47,(60),14.7096,(11),none
9,22330.0,(24),20469.6,1611.5,(26),12.522,(15),none
10,63169.2,(67),20017.8,2319.0,(9),3.21248,(71),none
11,40698.7,(44),13007.0,3305.4,(6),4.12513,(61),none
12,1662.67,(3),10355.6,422.03,(102),31.1169,(2),none
13,9786.12,(9),9116.33,923.68,(67),21.8078,(4),none
14,10609.6,(10),8505.73,1240.94,(47),11.3195,(17),none
15,38417.9,(43),7934.97,3719.8,(5),13.8788,(13),none
16,103921.0,(108),6599.52,4200.6,(4),0.0883816,(130),none
17,100546.0,(107),6370.46,4402.8,(3),2.29214,(92),none
18,17746.8,(18),6021.59,1597.9,(27),0.361743,(126),none
19,36560.2,(42),5552.42,1137.5,(54),32.2608,(1),none
20,43851.1,(46),5525.54,2204.4,(11),7.91865,(30),none
21,81427.0,(85),4836.65,2023.4,(16),1.75678,(99),none
22,33419.7,(41),4813.97,1116.2,(55),3.59796,(66),none
23,28254.5,(32),4141.64,1277.0,(42),6.72203,(37),none
24,59318.5,(62),4064.97,1720.9,(25),2.23137,(94),none
25,69427.0,(74),3783.02,1852.9,(22),0.808821,(111),none
26,17673.5,(17),3589.32,1593.0,(28),0.023968,(133),none
27,6343.85,(7),3451.35,508.3,(99),6.8134,(36),none
28,28740.8,(33),3126.4,1221.9,(50),4.65133,(55),none
29,81248.1,(84),2737.41,1986.9,(18),0.465827,(120),none
30,23007.6,(26),2334.59,739.8,(77),8.03058,(28),none
31,82613.8,(86),2323.66,1581.7,(31),3.5344,(68),none
32,22630.5,(25),2296.99,863.3,(71),9.72986,(21),none
33,5832.17,(6),2176.2,1365.6,(39),4.45237,(57),none
34,114637.0,(120),1973.43,1575.0,(32),4.5586,(56),none
35,118986.0,(124),1923.06,1484.0,(36),0.0510766,(131),none
36,84127.5,(89),1892.12,987.6,(62),4.67363,(54),none
37,77502.6,(81),1857.27,2236.7,(10),4.00514,(62),none
38,18791.8,(20),1678.41,684.2,(84),1.31536,(106),none
39,87275.8,(94),1677.87,2139.2,(12),5.9976,(42),none
40,116612.0,(122),1670.7,1202.0,(51),1.17874,(108),none
41,30305.2,(34),1651.31,1527.3,(34),1.02676,(110),none
42,83388.2,(87),1633.22,1481.0,(37),2.687,(82),none
43,107088.0,(111),1587.98,1020.0,(59),1.67899,(100),none
44,109890.0,(115),1552.84,2083.0,(14),0.412594,(123),none
45,68866.3,(73),1542.97,1799.5,(23),2.33086,(89),none
46,56560.4,(59),1532.46,1874.9,(21),1.92864,(97),none
47,25846.7,(29),1499.66,1187.9,(53),1.03622,(109),none
48,66563.8,(70),1458.95,770.1,(75),1.57646,(103),none
49,88787.6,(95),1448.08,2112.6,(13),4.21891,(59),none
50,69984.0,(75),1310.14,214.7,(121),0.758034,(114),none
51,56671.3,(60),1201.25,681.4,(85),2.81896,(81),none
52,99139.2,(106),1187.71,157.1,(123),3.11721,(74),none
53,26172.1,(30),1165.37,417.7,(103),0.0392852,(132),none
54,104950.0,(109),1119.92,713.0,(80),0.393578,(124),none
55,25714.2,(28),1100.27,1232.7,(49),1.38643,(105),none
56,51098.6,(53),1097.48,2734.3,(7),3.17237,(72),none
57,60241.4,(63),1088.15,967.6,(63),15.1396,(10),none
58,96509.2,(102),1062.73,1233.0,(48),0.535848,(116),none
59,67624.0,(72),1058.85,709.8,(82),5.51762,(46),none
60,26684.6,(31),1034.7,227.0,(119),15.8581,(7),none
61,67462.0,(71),1010.42,738.0,(79),6.01258,(41),none
62,93690.1,(100),984.579,1584.0,(30),2.20678,(95),none
63,65706.3,(68),975.096,629.2,(88),8.2643,(26),none
64,98423.4,(103),960.109,1315.7,(40),0.458838,(121),none
65,70884.5,(76),942.133,775.0,(74),7.79555,(32),none
66,18959.3,(21),925.339,1007.4,(61),1.2491,(107),none
67,71204.5,(77),914.035,693.0,(83),6.42559,(38),none
68,109047.0,(114),885.654,907.0,(68),1.90196,(98),none
69,46854.0,(49),881.655,1526.3,(35),5.29729,(47),none
70,73153.6,(80),868.983,606.4,(91),4.20555,(60),none
71,52934.2,(55),856.747,810.4,(73),2.37322,(88),none
72,123633.0,(129),851.582,1778.0,(24),0.779359,(112),none
73,55748.6,(58),849.906,1878.5,(20),1.61859,(102),none
74,84948.8,(90),808.071,946.9,(66),14.1892,(12),none
75,17871.0,(19),766.671,109.3,(128),3.66361,(65),none
76,54200.2,(56),747.227,592.3,(93),0.390905,(125),none
77,12661.0,(13),735.894,1034.2,(57),5.20692,(48),none
78,72808.3,(79),731.616,1027.3,(58),3.85365,(64),none
79,40977.6,(45),700.634,119.4,(127),17.9429,(5),none
80,86203.5,(92),688.759,370.0,(107),11.1401,(18),none
81,24417.9,(27),652.818,388.1,(106),8.75896,(24),none
82,119999.0,(125),591.267,454.0,(100),5.95074,(43),none
83,65990.1,(69),589.959,754.4,(76),6.28893,(40),none
84,95315.7,(101),567.818,1416.4,(38),1.52703,(104),none
85,86470.6,(93),560.192,358.9,(108),8.52422,(25),none
86,79349.4,(83),547.517,949.9,(64),2.64686,(85),none
87,32449.2,(40),527.304,871.9,(70),0.488072,(117),none
88,61686.1,(64),524.391,1046.4,(56),5.77549,(45),none
89,86062.0,(91),524.311,947.1,(65),7.9126,(31),none
90,47480.1,(50),481.077,629.1,(89),4.96092,(52),none
91,31223.4,(35),480.026,1271.7,(43),0.75925,(113),none
92,54524.0,(57),475.403,328.0,(110),2.30577,(90),none
93,115452.0,(121),465.315,514.0,(97),3.16612,(73),none
94,31649.1,(36),459.078,1269.5,(44),0.469426,(119),none
95,121254.0,(127),443.219,546.0,(94),2.64741,(84),none
96,14694.5,(14),423.838,1990.1,(17),2.87093,(80),none
97,20249.4,(22),418.679,271.9,(116),13.4329,(14),none
98,71839.7,(78),404.451,594.6,(92),4.88155,(53),none
99,92120.3,(99),399.921,527.5,(96),2.88176,(78),none
100,50806.1,(52),381.245,2727.2,(8),3.28715,(70),none
101,52403.8,(54),355.854,1262.5,(45),2.57298,(86),none
102,124037.0,(130),352.921,511.0,(98),0.668597,(115),none
103,107442.0,(112),351.301,853.0,(72),0.204092,(128),none
104,120621.0,(126),346.777,325.0,(111),3.85605,(63),none
105,78210.9,(82),338.138,738.7,(78),3.48061,(69),none
106,83722.2,(88),323.436,295.2,(114),3.02631,(76),none
107,16142.1,(16),317.439,1193.2,(52),1.62645,(101),none
108,91401.9,(97),301.997,1587.5,(29),2.38178,(87),none
109,121693.0,(128),301.339,389.0,(105),2.25085,(93),none
110,105511.0,(110),260.124,250.0,(118),5.82789,(44),none
111,111332.0,(117),259.425,404.0,(104),10.8111,(19),none
112,58145.8,(61),236.938,1565.2,(33),23.513,(3),none
113,11621.0,(12),199.975,711.8,(81),7.24752,(34),none
114,48358.5,(51),199.382,626.9,(90),4.44582,(58),none
115,10873.7,(11),199.061,260.1,(117),9.91017,(20),none
116,89760.9,(96),178.542,891.2,(69),3.57869,(67),none
117,45365.2,(48),175.763,1260.5,(46),6.31203,(39),none
118,98628.4,(104),170.754,205.1,(122),0.146778,(129),none
119,20845.7,(23),155.487,330.2,(109),68.7457,(0),none
120,32076.3,(38),117.408,545.8,(95),0.346552,(127),none
121,98946.6,(105),105.847,107.2,(129),8.06594,(27),none
122,61997.8,(66),93.2151,298.0,(113),5.02506,(50),none
123,44031.4,(47),53.8489,153.5,(124),7.6863,(33),none
124,111786.0,(118),47.3884,143.0,(125),15.4473,(8),none
125,61938.0,(65),46.6272,292.4,(115),5.13125,(49),none
126,14935.1,(15),38.2849,221.8,(120),2.65662,(83),none
127,91508.9,(98),35.4041,37.8,(133),2.30336,(91),none
128,32404.1,(39),27.5173,66.6,(130),0.471224,(118),none
129,111865.0,(119),21.7792,141.0,(126),16.0963,(6),none
130,116983.0,(123),21.3682,38.0,(132),9.50785,(22),none
131,31728.3,(37),1.64384,52.3,(131),0.429923,(122),none
132,108036.0,(113),0.0,656.0,(87),7.93481,(29),none
133,110988.0,(116),0.0,1288.0,(41),9.08598,(23),none
